record_id,source_corpus,title,section_index,section_type,heading,heading_level,line_start,line_end,original_chars,markdown
full_2026-07-06__rec_000915,include,'Bingo' - a large language model- and graph neural network-based workflow for the prediction of essential genes from protein data,5,data_representation,Predictive performance of Bingo using balanced and imbalanced datasets,4,135,164,5378,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000915.md
full_2026-07-06__rec_000915,include,'Bingo' - a large language model- and graph neural network-based workflow for the prediction of essential genes from protein data,6,data_representation,AND METHODS,3,53,124,10174,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000915.md
full_2026-07-06__rec_000939,include,GexMolGen: cross-modal generation of hit-like molecules via large language model encoding of gene expression signatures,1,abstract,Abstract,5,19,24,1540,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000939.md
full_2026-07-06__rec_000939,include,GexMolGen: cross-modal generation of hit-like molecules via large language model encoding of gene expression signatures,2,introduction,Introduction,3,25,46,4412,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000939.md
full_2026-07-06__rec_000939,include,GexMolGen: cross-modal generation of hit-like molecules via large language model encoding of gene expression signatures,3,discussion_conclusion,Discussion,3,420,427,2298,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000939.md
full_2026-07-06__rec_000939,include,GexMolGen: cross-modal generation of hit-like molecules via large language model encoding of gene expression signatures,4,data_representation,Dataset pre-processing,4,63,78,2632,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000939.md
full_2026-07-06__rec_000939,include,GexMolGen: cross-modal generation of hit-like molecules via large language model encoding of gene expression signatures,5,data_representation,Dataset used for training,5,65,72,1619,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000939.md
full_2026-07-06__rec_000939,include,GexMolGen: cross-modal generation of hit-like molecules via large language model encoding of gene expression signatures,6,data_representation,Dataset used for evaluating,5,73,78,943,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000939.md
full_2026-07-06__rec_000939,include,GexMolGen: cross-modal generation of hit-like molecules via large language model encoding of gene expression signatures,7,data_representation,Materials and methods,3,47,339,17920,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000939.md
full_2026-07-06__rec_000950,include,Illuminating protein space with a programmable generative model,1,discussion_conclusion,Discussion,3,109,118,3945,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000950.md
full_2026-07-06__rec_000950,include,Illuminating protein space with a programmable generative model,2,data_representation,Extended Data Table 2 | X-ray crystallography data collection and refinement statistics,3,224,226,138,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000950.md
full_2026-07-06__rec_001074,include,BioReason: Incentivizing Multimodal Biological Reasoning within a DNA-LLM Model,1,abstract,Abstract,3,47,52,1542,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001074.md
full_2026-07-06__rec_001074,include,BioReason: Incentivizing Multimodal Biological Reasoning within a DNA-LLM Model,2,introduction,Introduction,2,53,72,3799,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001074.md
full_2026-07-06__rec_001074,include,BioReason: Incentivizing Multimodal Biological Reasoning within a DNA-LLM Model,3,discussion_conclusion,Discussion,2,235,246,2487,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001074.md
full_2026-07-06__rec_001074,include,BioReason: Incentivizing Multimodal Biological Reasoning within a DNA-LLM Model,4,discussion_conclusion,Conclusion,2,247,310,24679,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001074.md
full_2026-07-06__rec_001074,include,BioReason: Incentivizing Multimodal Biological Reasoning within a DNA-LLM Model,5,data_representation,Datasets,2,131,160,5522,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001074.md
full_2026-07-06__rec_001074,include,BioReason: Incentivizing Multimodal Biological Reasoning within a DNA-LLM Model,6,data_representation,KEGG-Derived Biological Reasoning Dataset,3,135,152,3146,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001074.md
full_2026-07-06__rec_001074,include,BioReason: Incentivizing Multimodal Biological Reasoning within a DNA-LLM Model,7,data_representation,Dataset Integration and Statistics,4,137,144,1402,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001074.md
full_2026-07-06__rec_001074,include,BioReason: Incentivizing Multimodal Biological Reasoning within a DNA-LLM Model,8,data_representation,Datasets,3,163,172,1498,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001074.md
full_2026-07-06__rec_001126,include,Language may be all omics needs: Harmonizing multimodal data for omics understanding with CellHermes,1,abstract,Abstract,2,29,32,2420,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001126.md
full_2026-07-06__rec_001126,include,Language may be all omics needs: Harmonizing multimodal data for omics understanding with CellHermes,2,introduction,Introduction,2,33,44,6648,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001126.md
full_2026-07-06__rec_001126,include,Language may be all omics needs: Harmonizing multimodal data for omics understanding with CellHermes,3,discussion_conclusion,Discussion,2,125,130,2807,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001126.md
full_2026-07-06__rec_001126,include,Language may be all omics needs: Harmonizing multimodal data for omics understanding with CellHermes,4,data_representation,Pretraining data collection and preprocessing,3,133,138,1315,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001126.md
full_2026-07-06__rec_001126,include,Language may be all omics needs: Harmonizing multimodal data for omics understanding with CellHermes,5,data_representation,Self-supervised learning (SSL) emulation instruction dataset construction,3,139,166,3529,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001126.md
full_2026-07-06__rec_001126,include,Language may be all omics needs: Harmonizing multimodal data for omics understanding with CellHermes,6,data_representation,Methods,2,131,229,14892,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001126.md
full_2026-07-06__rec_001133,include,Nona: A unifying multimodal masking framework for functional genomics,1,abstract,Abstract,3,9,12,1489,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001133.md
full_2026-07-06__rec_001133,include,Nona: A unifying multimodal masking framework for functional genomics,2,introduction,Introduction,3,13,30,4950,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001133.md
full_2026-07-06__rec_001133,include,Nona: A unifying multimodal masking framework for functional genomics,3,discussion_conclusion,Discussion,3,119,130,4200,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001133.md
full_2026-07-06__rec_001133,include,Nona: A unifying multimodal masking framework for functional genomics,4,data_representation,Architecture,4,189,198,2363,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001133.md
full_2026-07-06__rec_001133,include,Nona: A unifying multimodal masking framework for functional genomics,5,data_representation,Architecture,4,255,258,415,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001133.md
full_2026-07-06__rec_001133,include,Nona: A unifying multimodal masking framework for functional genomics,6,data_representation,Architecture,4,321,324,413,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001133.md
full_2026-07-06__rec_001133,include,Nona: A unifying multimodal masking framework for functional genomics,7,data_representation,Architecture,4,428,431,323,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001133.md
full_2026-07-06__rec_001143,include,A Cross-Species Generative Cell Atlas Across 1.5 Billion Years of Evolution: The TranscriptFormer Single-cell Model,1,abstract,Abstract,2,19,22,1377,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001143.md
full_2026-07-06__rec_001143,include,A Cross-Species Generative Cell Atlas Across 1.5 Billion Years of Evolution: The TranscriptFormer Single-cell Model,2,introduction,Introduction,2,23,48,5539,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001143.md
full_2026-07-06__rec_001143,include,A Cross-Species Generative Cell Atlas Across 1.5 Billion Years of Evolution: The TranscriptFormer Single-cell Model,3,discussion_conclusion,Conclusions,2,165,174,2982,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001143.md
full_2026-07-06__rec_001143,include,A Cross-Species Generative Cell Atlas Across 1.5 Billion Years of Evolution: The TranscriptFormer Single-cell Model,4,data_representation,"Fig. 1. Overview of TranscriptFormer pretraining data, model, output and downstream tasks. (A)",7,41,48,1553,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001143.md
full_2026-07-06__rec_001143,include,A Cross-Species Generative Cell Atlas Across 1.5 Billion Years of Evolution: The TranscriptFormer Single-cell Model,5,data_representation,Pretraining Data Selection and Curation,3,247,256,1957,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001143.md
full_2026-07-06__rec_001143,include,A Cross-Species Generative Cell Atlas Across 1.5 Billion Years of Evolution: The TranscriptFormer Single-cell Model,6,data_representation,Model Architecture,2,327,398,5363,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001143.md
full_2026-07-06__rec_001161,include,Towards Applying Large Language Models to Complement Single-Cell Foundation Models,1,abstract,Abstract,4,17,20,1466,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001161.md
full_2026-07-06__rec_001161,include,Towards Applying Large Language Models to Complement Single-Cell Foundation Models,2,introduction,Introduction,2,21,34,3385,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001161.md
full_2026-07-06__rec_001161,include,Towards Applying Large Language Models to Complement Single-Cell Foundation Models,3,discussion_conclusion,Discussion,2,170,249,17030,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001161.md
full_2026-07-06__rec_001161,include,Towards Applying Large Language Models to Complement Single-Cell Foundation Models,4,data_representation,Data collection and transformation,3,59,62,719,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001161.md
full_2026-07-06__rec_001161,include,Towards Applying Large Language Models to Complement Single-Cell Foundation Models,5,data_representation,scMPT vs scGPT F1 Score on Different Datasets,3,414,429,900,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001161.md
full_2026-07-06__rec_001161,include,Towards Applying Large Language Models to Complement Single-Cell Foundation Models,6,data_representation,Methods,2,57,84,7557,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001161.md
full_2026-07-06__rec_001218,include,Any-to-Any Learning in Computational Pathology via Triplet Multimodal Pretraining,1,abstract,Abstract,3,9,12,1344,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001218.md
full_2026-07-06__rec_001218,include,Any-to-Any Learning in Computational Pathology via Triplet Multimodal Pretraining,2,introduction,Introduction,2,13,28,4444,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001218.md
full_2026-07-06__rec_001218,include,Any-to-Any Learning in Computational Pathology via Triplet Multimodal Pretraining,3,discussion_conclusion,Discussion,2,237,242,1903,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001218.md
full_2026-07-06__rec_001218,include,Any-to-Any Learning in Computational Pathology via Triplet Multimodal Pretraining,4,discussion_conclusion,Conclusion,2,243,326,20425,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001218.md
full_2026-07-06__rec_001218,include,Any-to-Any Learning in Computational Pathology via Triplet Multimodal Pretraining,5,data_representation,Datasets and Tasks,3,155,190,3513,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001218.md
full_2026-07-06__rec_001218,include,Any-to-Any Learning in Computational Pathology via Triplet Multimodal Pretraining,6,data_representation,Datasets,2,345,387,5923,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001218.md
full_2026-07-06__rec_001218,include,Any-to-Any Learning in Computational Pathology via Triplet Multimodal Pretraining,7,data_representation,Fusion Architecture,3,95,108,1804,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001218.md
full_2026-07-06__rec_001218,include,Any-to-Any Learning in Computational Pathology via Triplet Multimodal Pretraining,8,data_representation,Method,2,41,152,11628,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001218.md
