candidate_id,source_run,record_id,title,doi,manifest_status,pdf_found,pdf_path,pdf_bytes,pdf_sha256,final_docling_status,docling_json,markdown,chunks,chunk_count,figure_count,figures_manifest,markdown_chars,docling_json_bytes,notes,quality_flags
full_2026-07-06__rec_003852,full_2026-07-06,rec_003852,A Generative Foundation Model for Multimodal Histopathology,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry2_batch_075_097/full_2026-07-06__rec_003852__A_Generative_Foundation_Model_for_Multimodal_Histopathology/full_text_02_semantic_scholar_title_arxiv_p.pdf,32501923,2a70a517565c5c112f4ecd9335312af05d7c2eb6d234ab2401836b547bf7355d,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003852.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003852.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003852.jsonl,101,9,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003852/figures_manifest.json,69429,50224163,,
full_2026-07-06__rec_003902,full_2026-07-06,rec_003902,CellSwarm: LLM-Driven Cell Agents Recapitulate Tumor Microenvironment Dynamics and Sense Indirect Genetic Perturbations,,no_full_text_found,True,data/full_text_include_missing_retry_2026-07-09/pass3_manual_url_hits/full_2026-07-06__rec_003902__CellSwarm_LLM-Driven_Cell_Agents_Recapitulate_Tumor_Microenvironment_D/full_text_pass3_01_web_biorxiv_pdf.pdf,1358562,d586fe218cdab6dc1c27f7605e36a36f90e4c7998cec7a7db23d4645c6170b78,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003902.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003902.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003902.jsonl,112,6,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003902/figures_manifest.json,76246,43310632,,
full_2026-07-06__rec_003963,full_2026-07-06,rec_003963,Phenotypic Bioactivity Prediction as Open-set Biological Assay Querying,,no_full_text_found,True,data/full_text_include_missing_retry_2026-07-09/pass3_manual_url_hits/full_2026-07-06__rec_003963__Phenotypic_Bioactivity_Prediction_as_Open-set_Biological_Assay_Queryin/full_text_pass3_01_web_biorxiv_pdf.pdf,17939713,0a62056b3c278feadc9017bcb7733cbe0e42126fd975212be0503cb1d0d4eea1,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003963.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003963.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003963.jsonl,117,5,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003963/figures_manifest.json,84307,35131827,,
june_update_2026-06-10__rec_000021,june_update_2026-06-10,rec_000021,A fine-tuned genomic language model adds complementary nucleotide-context information to missense variant interpretation.,10.64898/2026.05.06.723362,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000021_A_fine-tuned_genomic_language_model_adds_complementary_nucle/full_text_biorxiv.pdf,2586822,adefb5a1c3497b99e09e1822ddd32b7ab64556932334869d76d49c480f35b010,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000021.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000021.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000021.jsonl,194,11,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000021/figures_manifest.json,123982,43161497,,
june_update_2026-06-10__rec_000092,june_update_2026-06-10,rec_000092,PlantGFM: A Genomic Foundation Model for Discovery and Creation of Plant Genes,10.1002/advs.75772,skipped_existing,True,data/full_text_include_missing_retry_2026-07-09/pass4_user_manual_downloads/june_update_2026-06-10__rec_000092__PlantGFM_A_Genomic_Foundation_Model_for_Discovery_and_Creation_of_Plan/full_text_user_manual_wiley_plantgfm.pdf,8101297,f5283f687bab4c9c9dba843373a06c4bfc2674b6ee1bc0fd9e8db3e896f07e0a,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000092.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000092.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000092.jsonl,133,11,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000092/figures_manifest.json,89419,36841828,,
june_update_2026-06-10__rec_000118,june_update_2026-06-10,rec_000118,CodonMoE: DNA language models for codon-dependent mRNA prediction,10.1093/bioinformatics/btag285,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000118_CodonMoE_DNA_language_models_for_codon-dependent_mRNA_predi/full_text_arxiv_2508.04739.pdf,4587407,29f77802cd1ecf82e1e1eba54214671b6704dc75d77acd283247b83630aa676e,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000118.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000118.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000118.jsonl,119,9,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000118/figures_manifest.json,81004,35955753,,
june_update_2026-06-10__rec_000121,june_update_2026-06-10,rec_000121,RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning,10.64898/2026.04.20.719773,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000121_RVQ-Alpha_Bridging_Single-Cell_Transcriptomics_and_Large_La/full_text_biorxiv.pdf,18517589,aae99f149336d0a202c99f27dc02f799e6ef265af94c6f4c24a2ec6f91af142d,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000121.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000121.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000121.jsonl,225,22,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000121/figures_manifest.json,167576,74808154,,
june_update_2026-06-10__rec_000133,june_update_2026-06-10,rec_000133,GenNA: Conditional generation of nucleotide sequences guided by natural-language annotations,10.64898/2026.04.22.720063,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000133_GenNA_Conditional_generation_of_nucleotide_sequences_guided/full_text_biorxiv.pdf,6983647,fb41f82547f374063a3a421c0eca3dd58e00a15c1628c11530ac953ff3172662,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000133.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000133.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000133.jsonl,111,8,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000133/figures_manifest.json,80667,37742848,,
june_update_2026-06-10__rec_000139,june_update_2026-06-10,rec_000139,Carbon: Decoding the Language of Life,10.64898/2026.05.22.727119,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000139_Carbon_Decoding_the_Language_of_Life/full_text_biorxiv.pdf,4373773,cb8244aec504dca9f48a221bd32ee4ae1defcea9711195b4f07e602eea2ace80,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000139.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000139.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000139.jsonl,239,17,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000139/figures_manifest.json,184487,71193394,,
june_update_2026-06-10__rec_000142,june_update_2026-06-10,rec_000142,OryzaG3: A Single-species Genomic Foundation Model Pretrained on Rice Pangenome,10.64898/2026.05.22.727045,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000142_OryzaG3_A_Single-species_Genomic_Foundation_Model_Pretraine/full_text_biorxiv.pdf,1462160,01dda2a961b3e322c374a179643bb9b94b2d7ea927ffe814eed392f1bb9af658,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000142.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000142.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000142.jsonl,108,4,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000142/figures_manifest.json,68804,28267419,,
june_update_2026-06-10__rec_000148,june_update_2026-06-10,rec_000148,"SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology",10.64898/2026.05.30.728937,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000148_SciCore-Omics_a_tri-modal_foundation_model_unifying_histolo/full_text_biorxiv.pdf,8447111,f55c449a12d8bd46ac05024d3d998c4d6aa6ac757b3f251600462c14ce06792f,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000148.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000148.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000148.jsonl,97,11,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000148/figures_manifest.json,76521,39535529,,
june_update_2026-06-10__rec_000152,june_update_2026-06-10,rec_000152,H2O: A Foundation Model Bridging Histopathology to Spatial Multi-Omics Profiling,10.64898/2026.04.21.717342,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000152_H2O_A_Foundation_Model_Bridging_Histopathology_to_Spatial_M/full_text_biorxiv.pdf,40596738,f555bd74d56c53e1d1bb19ffceb46903f11b9f1987204937ee90669834db80b6,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000152.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000152.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000152.jsonl,115,12,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000152/figures_manifest.json,89212,53517030,,
june_update_2026-06-10__rec_000194,june_update_2026-06-10,rec_000194,Bio-BLIP: A Multimodal Architecture for Transferable Reasoning in Genomic Variant Interpretation,10.64898/2026.05.12.724740,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000194_Bio-BLIP_A_Multimodal_Architecture_for_Transferable_Reasoni/full_text_biorxiv.pdf,665041,1883000924d9224a3a8093d0d2560b569f1d1ab682feffe90561186e55438876,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000194.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000194.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000194.jsonl,151,6,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000194/figures_manifest.json,101633,33974517,,
june_update_2026-06-10__rec_000246,june_update_2026-06-10,rec_000246,OmicsLM: A Multimodal Large Language Model for Multi-Sample Omics Reasoning,,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000246_OmicsLM_A_Multimodal_Large_Language_Model_for_Multi-Sample/full_text_arxiv_2605.06728.pdf,817307,8951a73c78d8ac1f51aaef87999d4b402d742fafc14f9134de81e93aab172bbd,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000246.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000246.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000246.jsonl,186,1,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000246/figures_manifest.json,146491,31646590,,
june_update_2026-06-10__rec_000248,june_update_2026-06-10,rec_000248,Cell2Text: Multimodal LLM for generating textual descriptions from single-cell RNA-Seq profiles,,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000248_Cell2Text_Multimodal_LLM_for_generating_textual_description/full_text_arxiv_2509.24840.pdf,1385436,c49343967a9a240f3beaf919929752f7dd64cebb39944be6ba6aa1614ca9c937,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000248.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000248.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000248.jsonl,83,10,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000248/figures_manifest.json,61876,25123841,,
june_update_2026-06-10__rec_000308,june_update_2026-06-10,rec_000308,MT-ConBiFormer-GPT: multi-target molecular generation for low-data drug discovery via a contrastive BiFormer-GPT architecture and curriculum learning with cross …,10.1093/bib/bbag079,skipped_existing,True,data/full_text_include_missing_retry_2026-07-09/pass1_existing_downloader/june_update_2026-06-10__rec_000308__MT-ConBiFormer-GPT_multi-target_molecular_generation_for_low-data_drug/full_text_07_europepmc_Europe_PMC.pdf,3669311,83764a59e5b537e9275b2a0119547f3e2ef0f872369b9e5b28c270b15dc9ae50,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000308.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000308.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000308.jsonl,105,15,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000308/figures_manifest.json,62367,41444811,,
june_update_2026-06-10__rec_000350,june_update_2026-06-10,rec_000350,OmniGene-4: a unified bio-language MoE model with router-level interpretability,10.64898/2026.05.12.724542,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000350_OmniGene-4_a_unified_bio-language_MoE_model_with_router-lev/full_text_biorxiv.pdf,754984,cf60671ee81f278edec507c65586aa023122fa2cfab253c30bda7b6b159b974b,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000350.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000350.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000350.jsonl,103,3,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000350/figures_manifest.json,65313,26511200,,
june_update_2026-06-10__rec_000370,june_update_2026-06-10,rec_000370,MGM as a Large‐Scale Pretrained Foundation Model for Microbiome Analyses in Diverse Contexts,10.1101/2024.12.30.630825,skipped_existing,True,data/screening_codex_2026-06-10/full_texts/rec_000370_MGM_as_a_Large_Scale_Pretrained_Foundation_Model_for_Microbi/full_text_biorxiv.pdf,4859540,496ed3b3081ce77b286e077790b1bb21d34b27834fde977f9e6ed74d51a6551e,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/june_update_2026_06_10_rec_000370.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000370.md,data/docling_include_no_vlm_2026-07-09/chunks/june_update_2026_06_10_rec_000370.jsonl,76,15,data/docling_include_no_vlm_2026-07-09/figures/june_update_2026_06_10_rec_000370/figures_manifest.json,59257,41743657,,
july_update_2026-07-06__rec_000046,july_update_2026-07-06,rec_000046,HoloCell: A Generative Foundation Model for Holistic Cellular Modeling,10.64898/2026.06.07.730684,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/july_update_2026-07-06__rec_000046__holocell_a_generative_foundation_model_for_holistic_cellular_mod/full_text_browser_biorxiv_2026.06.07.730684v2.full.pdf,20502005,03c07cd955e95f58703665c9c51084708d65399022abf82f0829410a743fc18b,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/july_update_2026_07_06_rec_000046.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000046.md,data/docling_include_no_vlm_2026-07-09/chunks/july_update_2026_07_06_rec_000046.jsonl,124,5,data/docling_include_no_vlm_2026-07-09/figures/july_update_2026_07_06_rec_000046/figures_manifest.json,87969,48075918,,
july_update_2026-07-06__rec_000050,july_update_2026-07-06,rec_000050,How Post-Training Shapes Biological Reasoning Models,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry3_batch_040_057/july_update_2026-07-06__rec_000050__How_Post-Training_Shapes_Biological_Reasoning_Models/full_text_01_semantic_scholar_title_arxiv_p.pdf,1184454,2646ef1339e586241b3ccfa1e80427f6e05215fe4bafb0f9d614461cb120000b,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/july_update_2026_07_06_rec_000050.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000050.md,data/docling_include_no_vlm_2026-07-09/chunks/july_update_2026_07_06_rec_000050.jsonl,198,10,data/docling_include_no_vlm_2026-07-09/figures/july_update_2026_07_06_rec_000050/figures_manifest.json,129260,40544035,,
july_update_2026-07-06__rec_000060,july_update_2026-07-06,rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,10.64898/2026.06.16.732397,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/july_update_2026-07-06__rec_000060__celltosg2sequence_a_unified_text_omics_signaling_graph_large_lan/full_text_browser_biorxiv_2026.06.16.732397v1.full.pdf,5112369,bc44dddb76812f40609d18657add2a98779755f01fc1b3a815031d702f5e2578,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/july_update_2026_07_06_rec_000060.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000060.md,data/docling_include_no_vlm_2026-07-09/chunks/july_update_2026_07_06_rec_000060.jsonl,124,9,data/docling_include_no_vlm_2026-07-09/figures/july_update_2026_07_06_rec_000060/figures_manifest.json,74984,37779998,,
july_update_2026-07-06__rec_000073,july_update_2026-07-06,rec_000073,Generating antimicrobial peptides via genomic transfer learning,10.64898/2026.06.16.732639,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/july_update_2026-07-06__rec_000073__generating_antimicrobial_peptides_via_genomic_transfer_learning/full_text_browser_biorxiv_2026.06.16.732639v1.full.pdf,33052590,4c7b9bdcb6ee6f277e2a360661b89e3838455ab3170610ddc87cb825891d94b5,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/july_update_2026_07_06_rec_000073.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000073.md,data/docling_include_no_vlm_2026-07-09/chunks/july_update_2026_07_06_rec_000073.jsonl,306,48,data/docling_include_no_vlm_2026-07-09/figures/july_update_2026_07_06_rec_000073/figures_manifest.json,178570,79859703,,
july_update_2026-07-06__rec_000074,july_update_2026-07-06,rec_000074,CellOS: Learning a World Model of Cellular State through Joint Embedding Prediction,10.64898/2026.06.18.733163,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/july_update_2026-07-06__rec_000074__cellos_learning_a_world_model_of_cellular_state_through_joint_em/full_text_browser_biorxiv_2026.06.18.733163v2.full.pdf,3883396,4d5f03462cf4f879e9dd29c7d77d91b39da2c4ec3f90f3d9c0d6935426901751,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/july_update_2026_07_06_rec_000074.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000074.md,data/docling_include_no_vlm_2026-07-09/chunks/july_update_2026_07_06_rec_000074.jsonl,86,5,data/docling_include_no_vlm_2026-07-09/figures/july_update_2026_07_06_rec_000074/figures_manifest.json,68574,26329345,,
july_update_2026-07-06__rec_000085,july_update_2026-07-06,rec_000085,DNA Language Models: An Assessment of Pre-Training for Fine-Tuning Tasks,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry3_batch_040_057/july_update_2026-07-06__rec_000085__DNA_Language_Models_An_Assessment_of_Pre-Training_for_Fine-Tuning_Task/full_text_01_semantic_scholar_title_arxiv_p.pdf,785475,bee03b5c5bb543036dde54dbb133fedaf11709cf7181ef02ab4504d40c8ebb49,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/july_update_2026_07_06_rec_000085.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000085.md,data/docling_include_no_vlm_2026-07-09/chunks/july_update_2026_07_06_rec_000085.jsonl,79,2,data/docling_include_no_vlm_2026-07-09/figures/july_update_2026_07_06_rec_000085/figures_manifest.json,41095,14168888,,
