candidate_type,route_id,configuration_id,model_id,study_id,record_id,title,route_label,model_name,lifecycle_phase,task_or_configuration_verbatim,source_object_verbatim,source_object_normalized,source_modality_normalized,transformation_chain_verbatim,transformation_chain_normalized,model_visible_form_verbatim,carrier_family,carrier_subtype,insertion_or_fusion_verbatim,fusion_topology,text_role,input_status,evidence_quote,section_heading,supporting_figure_or_table,evidence_status,uncertainty,source_candidate_refs,dense_candidate_refs,pages,doc_item_refs,provenance_match,picture_only_provenance,candidate_quote_match,quote_verified_in_canonical_markdown,quote_verified_in_native_items,taxonomy_consistent,final_grounding_valid,semantic_correction
accepted_input_route,route_ba110b719918,config_5c2cee1633c3,model_f8e766fddf66,study_f6eff70c6863,full_2026-07-06__rec_000086,PROCYON: A multimodal foundation model for protein phenotypes.,GtoP,ProCyon,fine_tuning,PROCYON-INSTRUCT dataset,GtoP,GtoP source records,structured biological database record,"['database curation', 'instruction templating']","['curation', 'instruction templating']",instruction tuning example,text_native_token_stream,structured_biological_prompt_or_task_scaffold,instruction templating,placeholder_replacement,paired_alignment_supervision,actual_model_input,instruction tuning example,Results,Figure 1c,text_plus_figure,,[],['dense::full_2026-07-06__rec_000086::0010'],[5],['#/texts/50'],['verbatim'],False,False,True,True,True,True,"{'audit': 'F6.1_taxonomy_aware_2026-08-17', 'model': 'gpt-5.4-mini', 'decision': 'revise_fields', 'changed_fields': ['carrier_family', 'carrier_subtype', 'evidence_quote', 'evidence_status', 'fusion_topology', 'insertion_or_fusion_verbatim', 'lifecycle_phase', 'model_visible_form_verbatim', 'section_heading', 'source_modality_normalized', 'source_object_normalized', 'source_object_verbatim', 'supporting_figure_or_table', 'task_or_configuration_verbatim', 'text_role', 'transformation_chain_normalized', 'transformation_chain_verbatim', 'uncertainty'], 'confidence': 'high', 'rationale': 'GtoP is explicitly shown in Figure 1c and is described in the caption as one of the databases whose protein-phenotype description pairs were curated into instruction examples. It should be coded the same way as the sibling source labels.'}"
accepted_input_route,route_7d3bbc8ca354,config_7bae17ec6575,model_f8e766fddf66,study_f6eff70c6863,full_2026-07-06__rec_000086,PROCYON: A multimodal foundation model for protein phenotypes.,Drugbank Transporter,ProCyon,fine_tuning,PROCYON-INSTRUCT dataset,Drugbank Transporter,DrugBank transporter source records,structured biological database record,"['database curation', 'instruction templating']","['curation', 'instruction templating']",instruction tuning example,text_native_token_stream,structured_biological_prompt_or_task_scaffold,instruction templating,placeholder_replacement,paired_alignment_supervision,actual_model_input,instruction tuning example,Results,Figure 1c,text_plus_figure,,[],['dense::full_2026-07-06__rec_000086::0011'],[5],['#/texts/50'],['verbatim'],False,False,True,True,True,True,"{'audit': 'F6.1_taxonomy_aware_2026-08-17', 'model': 'gpt-5.4-mini', 'decision': 'revise_fields', 'changed_fields': ['carrier_family', 'carrier_subtype', 'evidence_quote', 'evidence_status', 'fusion_topology', 'insertion_or_fusion_verbatim', 'lifecycle_phase', 'model_visible_form_verbatim', 'section_heading', 'source_modality_normalized', 'source_object_normalized', 'source_object_verbatim', 'supporting_figure_or_table', 'task_or_configuration_verbatim', 'text_role', 'transformation_chain_normalized', 'transformation_chain_verbatim', 'uncertainty'], 'confidence': 'high', 'rationale': 'Drugbank Transporter is likewise one of the Figure 1c source labels curated into PROCYON-INSTRUCT. Using the same criterion as the sibling routes, it is a valid source-to-model fine-tuning route.'}"
accepted_input_route,route_67d60756e8b4,config_06361596bc98,model_f8e766fddf66,study_f6eff70c6863,full_2026-07-06__rec_000086,PROCYON: A multimodal foundation model for protein phenotypes.,Drugbank Target,ProCyon,fine_tuning,PROCYON-INSTRUCT dataset,Drugbank Target,DrugBank target source records,structured biological database record,"['database curation', 'instruction templating']","['curation', 'instruction templating']",instruction tuning example,text_native_token_stream,structured_biological_prompt_or_task_scaffold,instruction templating,placeholder_replacement,paired_alignment_supervision,actual_model_input,instruction tuning example,Results,Figure 1c,text_plus_figure,,[],['dense::full_2026-07-06__rec_000086::0012'],[5],['#/texts/50'],['verbatim'],False,False,True,True,True,True,"{'audit': 'F6.1_taxonomy_aware_2026-08-17', 'model': 'gpt-5.4-mini', 'decision': 'revise_fields', 'changed_fields': ['carrier_family', 'carrier_subtype', 'evidence_quote', 'evidence_status', 'fusion_topology', 'insertion_or_fusion_verbatim', 'lifecycle_phase', 'model_visible_form_verbatim', 'section_heading', 'source_modality_normalized', 'source_object_normalized', 'source_object_verbatim', 'supporting_figure_or_table', 'task_or_configuration_verbatim', 'text_role', 'transformation_chain_normalized', 'transformation_chain_verbatim', 'uncertainty'], 'confidence': 'high', 'rationale': ""Drugbank Target appears as a PROCYON-INSTRUCT source label in Figure 1c and is explicitly covered by the caption's statement that the pairs were curated into instruction tuning examples. That supports a distinct fine-tuning route.""}"
accepted_input_route,route_7b76d04a0605,config_991a56245b75,model_f8e766fddf66,study_f6eff70c6863,full_2026-07-06__rec_000086,PROCYON: A multimodal foundation model for protein phenotypes.,UniProt,PROCYON,fine_tuning,"A comprehensive PROCYON-INSTRUCT dataset with 33,899,528 protein-phenotype instructions is curated from five knowledge domains",UniProt,UniProt,structured biological database record,"['protein-phenotype description pairs', 'instruction tuning example']","['curation', 'prompt templating']",instruction tuning example,text_native_token_stream,structured_biological_prompt_or_task_scaffold,instruction templating,other_explicit,paired_alignment_supervision,actual_model_input,instruction tuning example,PROCYON-INSTRUCT dataset with 33 million protein-phenotype instructions,Figure 1c,text_plus_figure,,[],['dense::full_2026-07-06__rec_000086::0017'],[5],['#/texts/50'],['verbatim'],False,False,True,True,True,True,"{'audit': 'F6.1_taxonomy_aware_2026-08-17', 'model': 'gpt-5.4-mini', 'decision': 'revise_fields', 'changed_fields': ['carrier_subtype', 'evidence_quote', 'fusion_topology', 'model_visible_form_verbatim', 'section_heading', 'transformation_chain_normalized', 'transformation_chain_verbatim', 'uncertainty'], 'confidence': 'high', 'rationale': 'The UniProt source is explicit, and the paper clearly describes converting protein-phenotype pairs into instruction-tuning examples. The narrow correction is to recode the model-visible form as a structured text prompt scaffold rather than a serialized biological profile.'}"
accepted_input_route,route_17d54e15b5c5,config_991a56245b75,model_f8e766fddf66,study_f6eff70c6863,full_2026-07-06__rec_000086,PROCYON: A multimodal foundation model for protein phenotypes.,Enzyme Commission,PROCYON,fine_tuning,"A comprehensive PROCYON-INSTRUCT dataset with 33,899,528 protein-phenotype instructions is curated from five knowledge domains",Enzyme Commission,Enzyme Commission,structured biological database record,['We transform the protein-phenotype pairs of PROCYON-INSTRUCT into a multimodal instruction tuning dataset.'],['prompt templating'],"instruction tuning example that consists of a natural language task definition, associated protein inputs, and an expected answer",text_native_token_stream,structured_biological_prompt_or_task_scaffold,instruction templating,prefix,paired_alignment_supervision,actual_model_input,We transform the protein-phenotype pairs of PROCYON-INSTRUCT into a multimodal instruction tuning dataset.,PROCYON-INSTRUCT dataset with 33 million protein-phenotype instructions,Figure 1c,explicit_text,,[],['dense::full_2026-07-06__rec_000086::0018'],[5],['#/texts/50'],['verbatim'],False,False,True,True,True,True,"{'audit': 'F6.1_taxonomy_aware_2026-08-17', 'model': 'gpt-5.4-mini', 'decision': 'revise_fields', 'changed_fields': ['carrier_subtype', 'evidence_quote', 'evidence_status', 'fusion_topology', 'model_visible_form_verbatim', 'section_heading', 'transformation_chain_normalized', 'transformation_chain_verbatim', 'uncertainty'], 'confidence': 'high', 'rationale': 'The paper supports a text-native instruction scaffold derived from protein-phenotype pairs, but not a serialized-profile subtype. The correct route is the fine-tuning instruction example, with prompt templating as the fusion mechanism.'}"
accepted_input_route,route_6ea7a3e5f9c4,config_991a56245b75,model_f8e766fddf66,study_f6eff70c6863,full_2026-07-06__rec_000086,PROCYON: A multimodal foundation model for protein phenotypes.,DisGeNET,PROCYON,fine_tuning,"A comprehensive PROCYON-INSTRUCT dataset with 33,899,528 protein-phenotype instructions is curated from five knowledge domains",DisGeNET,DisGeNET,structured biological database record,"['For each protein-phenotype pair, we create an instruction tuning example.']",['prompt templating'],"a natural language task definition, associated protein inputs, and an expected answer",text_native_token_stream,structured_biological_prompt_or_task_scaffold,instruction templating,prefix,paired_alignment_supervision,actual_model_input,"For each protein-phenotype pair, we create an instruction tuning example",PROCYON-INSTRUCT dataset with 33 million protein-phenotype instructions,Figure 1c,text_plus_figure,The route is explicit; the prior serialized-profile subtype overstates the paper.,[],['dense::full_2026-07-06__rec_000086::0019'],[5],['#/texts/50'],['verbatim'],False,False,True,True,True,True,"{'audit': 'F6.1_taxonomy_aware_2026-08-17', 'model': 'gpt-5.4-mini', 'decision': 'revise_fields', 'changed_fields': ['carrier_subtype', 'evidence_quote', 'fusion_topology', 'model_visible_form_verbatim', 'section_heading', 'transformation_chain_normalized', 'transformation_chain_verbatim', 'uncertainty'], 'confidence': 'medium', 'rationale': 'The dataset source and instruction-tuning construction are explicit. The route is better coded as a structured prompt scaffold, not a serialized biological profile.'}"
accepted_input_route,route_935a12c569e2,config_991a56245b75,model_f8e766fddf66,study_f6eff70c6863,full_2026-07-06__rec_000086,PROCYON: A multimodal foundation model for protein phenotypes.,OMIM,PROCYON,fine_tuning,PROCYON-INSTRUCT dataset,OMIM,OMIM,structured biological database record,[],[],instruction tuning example,text_native_token_stream,structured_biological_prompt_or_task_scaffold,instruction templating,placeholder_replacement,paired_alignment_supervision,actual_model_input,instruction tuning example,Results,Figure 1c,text_plus_figure,,[],['dense::full_2026-07-06__rec_000086::0020'],[5],['#/texts/50'],['verbatim'],False,False,True,True,True,True,"{'audit': 'F6.1_taxonomy_aware_2026-08-17', 'model': 'gpt-5.4-mini', 'decision': 'revise_fields', 'changed_fields': ['carrier_subtype', 'evidence_quote', 'fusion_topology', 'model_visible_form_verbatim', 'section_heading', 'task_or_configuration_verbatim', 'uncertainty'], 'confidence': 'medium', 'rationale': 'OMIM is one of the PROCYON-INSTRUCT source databases in Figure 1c, and the paper states that each protein-phenotype pair is turned into an instruction-tuning example. The main correction is to align the model-visible form and fusion coding with the explicit instruction-template interface rather than a serialized-profile reading.'}"
accepted_input_route,route_010f2669b2a2,config_5cc6d5f156ab,model_f8e766fddf66,study_f6eff70c6863,full_2026-07-06__rec_000086,PROCYON: A multimodal foundation model for protein phenotypes.,GDA,ProCyon,evaluation,disease-associated protein retrieval across different lines of evidence for association,GDA,gene-disease association evidence,structured biological database,[],[],Disease-associated protein retrieval,text_native_token_stream,plain_language_prompt_or_question,processed into the LLM and compared against a library of proteins,retrieval_or_tool_context,instruction_or_query,actual_model_input,GDA,Discussion,Figure 2,text_plus_figure,,[],['dense::full_2026-07-06__rec_000086::0021'],[16],"['#/pictures/1', '#/texts/290']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_51fc1b08e24b,config_5cc6d5f156ab,model_f8e766fddf66,study_f6eff70c6863,full_2026-07-06__rec_000086,PROCYON: A multimodal foundation model for protein phenotypes.,STRING Experimental,ProCyon,evaluation,disease-associated protein retrieval across different lines of evidence for association,STRING Experimental,STRING experimental interaction evidence,structured biological database,[],[],Disease-associated protein retrieval,text_native_token_stream,plain_language_prompt_or_question,processed into the LLM and compared against a library of proteins,retrieval_or_tool_context,instruction_or_query,actual_model_input,STRING Experimental,Discussion,Figure 2,text_plus_figure,,[],['dense::full_2026-07-06__rec_000086::0022'],[16],"['#/pictures/1', '#/texts/290']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_3d1f794c8397,config_5cc6d5f156ab,model_f8e766fddf66,study_f6eff70c6863,full_2026-07-06__rec_000086,PROCYON: A multimodal foundation model for protein phenotypes.,STRING Textmining,ProCyon,evaluation,disease-associated protein retrieval across different lines of evidence for association,STRING Textmining,STRING textmining interaction evidence,structured biological database,[],[],Disease-associated protein retrieval,text_native_token_stream,plain_language_prompt_or_question,processed into the LLM and compared against a library of proteins,retrieval_or_tool_context,instruction_or_query,actual_model_input,STRING Textmining,Discussion,Figure 2,text_plus_figure,,[],['dense::full_2026-07-06__rec_000086::0023'],[16],"['#/pictures/1', '#/texts/290']",['verbatim'],False,True,True,False,True,True,
