record_id,source_record_id,source_corpus,title,doi,docling_status,context_status,markdown,selected_section_count,selected_sections_json
full_2026-07-06__rec_000950,rec_000950,include,Illuminating protein space with a programmable generative model,10.1038/s41586-023-06728-8,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_000950.md,2,"[{""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 109, ""line_end"": 118, ""original_chars"": 3945}, {""section_type"": ""data_representation"", ""heading"": ""Extended Data Table 2 | X-ray crystallography data collection and refinement statistics"", ""heading_level"": 3, ""line_start"": 224, ""line_end"": 226, ""original_chars"": 138}]"
full_2026-07-06__rec_001074,rec_001074,include,BioReason: Incentivizing Multimodal Biological Reasoning within a DNA-LLM Model,10.48550/arXiv.2505.23579,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001074.md,8,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 47, ""line_end"": 52, ""original_chars"": 1542}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 53, ""line_end"": 72, ""original_chars"": 3799}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 235, ""line_end"": 246, ""original_chars"": 2487}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 247, ""line_end"": 310, ""original_chars"": 24679}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 2, ""line_start"": 131, ""line_end"": 160, ""original_chars"": 5522}, {""section_type"": ""data_representation"", ""heading"": ""KEGG-Derived Biological Reasoning Dataset"", ""heading_level"": 3, ""line_start"": 135, ""line_end"": 152, ""original_chars"": 3146}, {""section_type"": ""data_representation"", ""heading"": ""Dataset Integration and Statistics"", ""heading_level"": 4, ""line_start"": 137, ""line_end"": 144, ""original_chars"": 1402}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 3, ""line_start"": 163, ""line_end"": 172, ""original_chars"": 1498}]"
full_2026-07-06__rec_001126,rec_001126,include,Language may be all omics needs: Harmonizing multimodal data for omics understanding with CellHermes,10.1101/2025.11.07.687322,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001126.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 2, ""line_start"": 29, ""line_end"": 32, ""original_chars"": 2420}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 33, ""line_end"": 44, ""original_chars"": 6648}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 125, ""line_end"": 130, ""original_chars"": 2807}, {""section_type"": ""data_representation"", ""heading"": ""Pretraining data collection and preprocessing"", ""heading_level"": 3, ""line_start"": 133, ""line_end"": 138, ""original_chars"": 1315}, {""section_type"": ""data_representation"", ""heading"": ""Self-supervised learning (SSL) emulation instruction dataset construction"", ""heading_level"": 3, ""line_start"": 139, ""line_end"": 166, ""original_chars"": 3529}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 2, ""line_start"": 131, ""line_end"": 229, ""original_chars"": 14892}]"
full_2026-07-06__rec_001133,rec_001133,include,Nona: A unifying multimodal masking framework for functional genomics,10.1101/2025.11.06.687036,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001133.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 9, ""line_end"": 12, ""original_chars"": 1489}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 13, ""line_end"": 30, ""original_chars"": 4950}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 119, ""line_end"": 130, ""original_chars"": 4200}, {""section_type"": ""data_representation"", ""heading"": ""Architecture"", ""heading_level"": 4, ""line_start"": 189, ""line_end"": 198, ""original_chars"": 2363}, {""section_type"": ""data_representation"", ""heading"": ""Architecture"", ""heading_level"": 4, ""line_start"": 255, ""line_end"": 258, ""original_chars"": 415}, {""section_type"": ""data_representation"", ""heading"": ""Architecture"", ""heading_level"": 4, ""line_start"": 321, ""line_end"": 324, ""original_chars"": 413}, {""section_type"": ""data_representation"", ""heading"": ""Architecture"", ""heading_level"": 4, ""line_start"": 428, ""line_end"": 431, ""original_chars"": 323}]"
full_2026-07-06__rec_001143,rec_001143,include,A Cross-Species Generative Cell Atlas Across 1.5 Billion Years of Evolution: The TranscriptFormer Single-cell Model,10.1101/2025.04.25.650731,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001143.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 2, ""line_start"": 19, ""line_end"": 22, ""original_chars"": 1377}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 23, ""line_end"": 48, ""original_chars"": 5539}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusions"", ""heading_level"": 2, ""line_start"": 165, ""line_end"": 174, ""original_chars"": 2982}, {""section_type"": ""data_representation"", ""heading"": ""Fig. 1. Overview of TranscriptFormer pretraining data, model, output and downstream tasks. (A)"", ""heading_level"": 7, ""line_start"": 41, ""line_end"": 48, ""original_chars"": 1553}, {""section_type"": ""data_representation"", ""heading"": ""Pretraining Data Selection and Curation"", ""heading_level"": 3, ""line_start"": 247, ""line_end"": 256, ""original_chars"": 1957}, {""section_type"": ""data_representation"", ""heading"": ""Model Architecture"", ""heading_level"": 2, ""line_start"": 327, ""line_end"": 398, ""original_chars"": 5363}]"
full_2026-07-06__rec_001161,rec_001161,include,Towards Applying Large Language Models to Complement Single-Cell Foundation Models,10.48550/arXiv.2507.10039,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001161.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 4, ""line_start"": 17, ""line_end"": 20, ""original_chars"": 1466}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 21, ""line_end"": 34, ""original_chars"": 3385}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 170, ""line_end"": 249, ""original_chars"": 17030}, {""section_type"": ""data_representation"", ""heading"": ""Data collection and transformation"", ""heading_level"": 3, ""line_start"": 59, ""line_end"": 62, ""original_chars"": 719}, {""section_type"": ""data_representation"", ""heading"": ""scMPT vs scGPT F1 Score on Different Datasets"", ""heading_level"": 3, ""line_start"": 414, ""line_end"": 429, ""original_chars"": 900}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 2, ""line_start"": 57, ""line_end"": 84, ""original_chars"": 7557}]"
full_2026-07-06__rec_001218,rec_001218,include,Any-to-Any Learning in Computational Pathology via Triplet Multimodal Pretraining,10.48550/arXiv.2505.12711,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001218.md,8,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 9, ""line_end"": 12, ""original_chars"": 1344}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 13, ""line_end"": 28, ""original_chars"": 4444}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 237, ""line_end"": 242, ""original_chars"": 1903}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 243, ""line_end"": 326, ""original_chars"": 20425}, {""section_type"": ""data_representation"", ""heading"": ""Datasets and Tasks"", ""heading_level"": 3, ""line_start"": 155, ""line_end"": 190, ""original_chars"": 3513}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 2, ""line_start"": 345, ""line_end"": 387, ""original_chars"": 5923}, {""section_type"": ""data_representation"", ""heading"": ""Fusion Architecture"", ""heading_level"": 3, ""line_start"": 95, ""line_end"": 108, ""original_chars"": 1804}, {""section_type"": ""data_representation"", ""heading"": ""Method"", ""heading_level"": 2, ""line_start"": 41, ""line_end"": 152, ""original_chars"": 11628}]"
full_2026-07-06__rec_001289,rec_001289,include,scGPT: Towards Building a Foundation Model for Single-Cell Multi-omics Using Generative AI,10.1101/2023.04.30.538439,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001289.md,1,"[{""section_type"": ""data_representation"", ""heading"": ""Influence of pre-training data size"", ""heading_level"": 2, ""line_start"": 124, ""line_end"": 133, ""original_chars"": 2664}]"
full_2026-07-06__rec_001291,rec_001291,include,Unsupervised Whole-Genome Representation Learning Captures Bacterial Phenotypes,10.1101/2025.04.01.646674,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001291.md,6,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 3, ""line_start"": 9, ""line_end"": 12, ""original_chars"": 1593}, {""section_type"": ""discussion_conclusion"", ""heading"": ""DISCUSSION"", ""heading_level"": 2, ""line_start"": 119, ""line_end"": 183, ""original_chars"": 17379}, {""section_type"": ""data_representation"", ""heading"": ""DATASET CREATION"", ""heading_level"": 3, ""line_start"": 33, ""line_end"": 44, ""original_chars"": 3725}, {""section_type"": ""data_representation"", ""heading"": ""DATASET SPLITTING, FILTERING, AND UPSAMPING"", ""heading_level"": 3, ""line_start"": 227, ""line_end"": 229, ""original_chars"": 1069}, {""section_type"": ""data_representation"", ""heading"": ""MODEL ARCHITECTURE AND TRAINING PROCEDURE"", ""heading_level"": 3, ""line_start"": 45, ""line_end"": 54, ""original_chars"": 2769}, {""section_type"": ""data_representation"", ""heading"": ""METHODS"", ""heading_level"": 2, ""line_start"": 31, ""line_end"": 72, ""original_chars"": 11117}]"
full_2026-07-06__rec_001302,rec_001302,include,How to improve polygenic prediction from whole-genome sequencing data by leveraging predicted epigenomic features?,10.1101/2024.10.04.24314860,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001302.md,3,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 45, ""line_end"": 48, ""original_chars"": 2152}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 55, ""line_end"": 72, ""original_chars"": 7936}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 113, ""line_end"": 124, ""original_chars"": 6390}]"
full_2026-07-06__rec_001319,rec_001319,include,A Multi-Modal AI Copilot for Single-Cell Analysis with Instruction Following,10.48550/arXiv.2501.08187,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001319.md,3,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 2, ""line_start"": 23, ""line_end"": 28, ""original_chars"": 1513}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 185, ""line_end"": 190, ""original_chars"": 1882}, {""section_type"": ""data_representation"", ""heading"": ""InstructCell model architecture"", ""heading_level"": 2, ""line_start"": 205, ""line_end"": 294, ""original_chars"": 9039}]"
full_2026-07-06__rec_001351,rec_001351,include,JanusDNA: A Powerful Bi-directional Hybrid DNA Foundation Model,10.48550/arXiv.2505.17257,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001351.md,4,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 25, ""line_end"": 28, ""original_chars"": 2212}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 29, ""line_end"": 47, ""original_chars"": 6858}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 242, ""line_end"": 247, ""original_chars"": 2057}, {""section_type"": ""data_representation"", ""heading"": ""JanusDNA Hybrid Architecture"", ""heading_level"": 4, ""line_start"": 315, ""line_end"": 346, ""original_chars"": 4086}]"
full_2026-07-06__rec_001352,rec_001352,include,Towards Generalist Biomedical AI,10.48550/arXiv.2307.14334,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001352.md,6,"[{""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 11, ""line_end"": 41, ""original_chars"": 7735}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 358, ""line_end"": 375, ""original_chars"": 6123}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 382, ""line_end"": 517, ""original_chars"": 26703}, {""section_type"": ""data_representation"", ""heading"": ""Language-only datasets"", ""heading_level"": 3, ""line_start"": 539, ""line_end"": 544, ""original_chars"": 2056}, {""section_type"": ""data_representation"", ""heading"": ""Multimodal datasets"", ""heading_level"": 3, ""line_start"": 545, ""line_end"": 587, ""original_chars"": 13286}, {""section_type"": ""data_representation"", ""heading"": ""Training data mixture"", ""heading_level"": 3, ""line_start"": 590, ""line_end"": 593, ""original_chars"": 446}]"
full_2026-07-06__rec_001358,rec_001358,include,Harnessing the Power of Single-Cell Large Language Models with Parameter Efficient Fine-Tuning using scPEFT,10.1038/s42256-025-01170-z,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001358.md,1,"[{""section_type"": ""data_representation"", ""heading"": ""Supplementary Note 3: Benchmarking Dataset descriptions"", ""heading_level"": 6, ""line_start"": 41, ""line_end"": 82, ""original_chars"": 10558}]"
full_2026-07-06__rec_001381,rec_001381,include,Language-Enhanced Representation Learning for Single-Cell Transcriptomics,,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001381.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 9, ""line_end"": 12, ""original_chars"": 1057}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 13, ""line_end"": 64, ""original_chars"": 6747}, {""section_type"": ""data_representation"", ""heading"": ""Large Scale and Multi-Source Cell-Text Data Collection"", ""heading_level"": 3, ""line_start"": 81, ""line_end"": 86, ""original_chars"": 1223}, {""section_type"": ""data_representation"", ""heading"": ""Details of Datasets"", ""heading_level"": 2, ""line_start"": 370, ""line_end"": 428, ""original_chars"": 7538}, {""section_type"": ""data_representation"", ""heading"": ""Collection of the Pre-training Dataset"", ""heading_level"": 3, ""line_start"": 372, ""line_end"": 414, ""original_chars"": 3802}, {""section_type"": ""data_representation"", ""heading"": ""Collection of downstream Dataset"", ""heading_level"": 3, ""line_start"": 415, ""line_end"": 428, ""original_chars"": 3644}]"
