action,reason,cluster_id,source_db,title,doi,matched_with_db,matched_with_title
NEW,No match found,647,google_scholar,MGM as a Large‐Scale Pretrained Foundation Model for Microbiome Analyses in Diverse Contexts,,,
NEW,No match found,648,google_scholar,CCMAS: A Multi-Agent System for Identification and Functional Interpretation of Cellular Community M,,,
NEW,No match found,649,google_scholar,Artificial intelligence for multiscale mechanobiology,,,
NEW,No match found,650,google_scholar,Causal Cellular Context Transfer Learning (C3TL): An Efficient Architecture for Prediction of Unseen,,,
NEW,No match found,651,google_scholar,scDecorr: feature decorrelation based representation learning enables self-supervised alignment of m,,,
NEW,No match found,652,google_scholar,TF-loop: deciphering the transcription factor regulatory language for CTCF-mediated chromatin loop b,,,
NEW,No match found,653,google_scholar,A Systems Framework for Quantifying Programmability and Persistence Across Mammalian Cell Types,,,
NEW,No match found,654,google_scholar,spatiAlytica: Viewer-Grounded Multimodal Agentic System for Interactive Spatial Omics Analysis,,,
NEW,No match found,655,google_scholar,Universal agentic probe design for imaging-based spatial-omics,,,
NEW,No match found,656,google_scholar,SpatialFinder: a human-in-the-loop vision-language framework for prioritizing high-value regions in ,,,
NEW,No match found,657,google_scholar,Bioreason: Incentivizing multimodal biological reasoning within a dna-llm model,,,
NEW,No match found,658,google_scholar,Unsupervised biomarker discovery leveraging foundation models: a multimodal approach to clinical dat,,,
NEW,No match found,659,google_scholar,Interpreting Omics Data Analysis with Large Language Models for Disease Target and Drug Discovery,,,
NEW,No match found,660,google_scholar,Clinically aligned multi-modal image-text model for pan-cancer prognosis prediction,,,
NEW,No match found,661,google_scholar,Mtbbench: A multimodal sequential clinical decision-making benchmark in oncology,,,
NEW,No match found,662,google_scholar,A Survey of LLMs in Drug Discovery and Precision Medicine,,,
NEW,No match found,663,google_scholar,Large language models in healthcare and biomedical informatics: A comprehensive review,,,
NEW,No match found,664,google_scholar,Multimodal 3D Genome Pre-training,,,
NEW,No match found,665,google_scholar,Foundation Deep Learning Models For Precision Medicine Using Multimodal Big Data,,,
NEW,No match found,666,google_scholar,Large Language Model as a Promising Framework for the Complete Clinical Interpretation of Human Gene,,,
NEW,No match found,667,google_scholar,AI-Integrated Cancer Ecosystems: Digital Biomarkers and the Future of Personalized and Preventive On,,,
NEW,No match found,668,google_scholar,"Foundation models in computational pathology: methods, applications and clinical implications",,,
NEW,No match found,669,google_scholar,Harness Behavioural Analysis for Unpacking the Bio-Interpretability of Pathology Foundation Models,,,
NEW,No match found,670,google_scholar,A foundation model for nucleotide sequences,,,
NEW,No match found,671,google_scholar,The End of Aging Clocks: Training Foundation Models to Reason in Aging and Longevity,,,
NEW,No match found,672,google_scholar,Multimodal Spatial Omics: From Data Acquisition to Computational Integration,,,
NEW,No match found,673,google_scholar,Future Directions and Research Opportunities,,,
NEW,No match found,674,google_scholar,Precision Oncology: Multimodal and Multiscale Methods to Promote Mechanistic Understanding,,,
NEW,No match found,675,google_scholar,A multimodal framework to identify molecular mechanisms driving patient group-associated morphology ,,,
NEW,No match found,676,google_scholar,A comprehensive survey of computer vision methods for spatial transcriptomics,,,
NEW,No match found,677,google_scholar,"A narrative review of the evolving role of language models in biomedicine: bridging text, omics, and",,,
NEW,No match found,678,google_scholar,Guidance for high-quality functional gene embeddings from large language models,,,
NEW,No match found,679,google_scholar,CARDBiomedBench: a benchmark for evaluating the performance of large language models in biomedical r,,,
NEW,No match found,680,google_scholar,Large-scale data-driven pre-trained DNA models enhance performance across diverse genomics tasks,,,
NEW,No match found,681,google_scholar,Phenotypic reversion and target prioritization for cellular inflammation via representation learning,,,
NEW,No match found,682,google_scholar,Artificial Intelligence and Machine Learning Approaches for Cardiovascular Genomics: A State-of-the-,,,
NEW,No match found,683,google_scholar,Drug Discovery in the Era of Artificial Intelligence: From Target Identification to Clinical Trials,,,
NEW,No match found,684,google_scholar,Rethinking Genomic Modeling Through Optical Character Recognition,,,
NEW,No match found,685,google_scholar,Intern-s1-pro: Scientific multimodal foundation model at trillion scale,,,
NEW,No match found,686,google_scholar,Large Language Models in Drug Discovery,,,
NEW,No match found,687,google_scholar,Biomedgraphica: An all-in-one platform for joint textual biomedical prior knowledge and numeric grap,,,
NEW,No match found,688,google_scholar,Advancing the modernization of traditional Chinese medicine through artificial intelligence and mult,,,
NEW,No match found,689,google_scholar,h5adify: neuro-symbolic metadata harmonization enables scalable AnnData integration with local large,,,
NEW,No match found,690,google_scholar,"Artificial Intelligence in Genomics: Methods, Applications, and Clinical Translation",,,
NEW,No match found,691,google_scholar,A multimodal and temporal foundation model for virtual patient representations at healthcare system ,,,
NEW,No match found,692,google_scholar,A World Model of the Virtual Cell,,,
NEW,No match found,693,google_scholar,Full‐Body AI Agent: A Perspective on Multi‐Scale Collaborative AI for Systemic Biology and Precision,,,
NEW,No match found,694,google_scholar,AssayBench: An Assay-Level Virtual Cell Benchmark for LLMs and Agents,,,
NEW,No match found,695,google_scholar,An Interactive Trustworthy AI Pathology Copilot to Improve Biomarker-Driven Prognostic Stratificatio,,,
NEW,No match found,696,google_scholar,"Knowledge-Grounded Machine Learning for Biomedical Domains: Extraction, Injection and Evaluation",,,
NEW,No match found,697,google_scholar,The Role of Artificial Intelligence for Drug Repurposing in Alzheimer's Disease,,,
NEW,No match found,698,google_scholar,Distilling and Adapting: A Topology-Aware Framework for Zero-Shot Interaction Prediction in Multiple,,,
NEW,No match found,699,google_scholar,"Clinical AI in Radiology: Foundations, Trends, Applications, and Emerging Directions",,,
NEW,No match found,700,google_scholar,"A Survey on Foundation Models for Structured Data: Tabular, Time Series, and Graphs",,,
NEW,No match found,701,google_scholar,Integrating large language models with epidemiological data for antigenic drift monitoring and influ,,,
NEW,No match found,702,google_scholar,Fusing pixels and genes: Spatially-aware learning in computational pathology,,,
NEW,No match found,703,google_scholar,AROMA: Augmented Reasoning Over a Multimodal Architecture for Virtual Cell Genetic Perturbation Mode,,,
MERGE,Exact title match,113,google_scholar,"Advancement of deep learning models with whole slide image in diagnosis, subtyping and prognosis for",,semantic_scholar,"Advancement of deep learning models with whole slide image in diagnosis, subtyping and prognosis for"
NEW,No match found,704,google_scholar,BPX-Net: biomarker-preserved explainable networks for disease diagnosis and prognosis,,,
NEW,No match found,705,google_scholar,A Scalable Sign-Aware Multi-Omics Knowledge Graph Foundation Model for Mechanistic Drug Action and C,,,
NEW,No match found,706,google_scholar,Training the Next Generation of AI-Enabled Cancer Scientists,,,
NEW,No match found,707,google_scholar,Libra-mil: Multimodal prototypes stereoscopic infused with task-specific language priors for few-sho,,,
MERGE,Exact title match,297,google_scholar,Plausibility Is Not Prediction: Contrastive Evidence for LLM-Based Cellular Perturbation Reasoning,,arxiv,Plausibility Is Not Prediction: Contrastive Evidence for LLM-Based Cellular Perturbation Reasoning
NEW,No match found,708,google_scholar,Large language models for automated drug target discovery and literature mining,,,
NEW,No match found,709,google_scholar,Vibe Medicine: Redefining Biomedical Research Through Human-AI Co-Work,,,
NEW,No match found,710,google_scholar,Inflammatory Diseases,,,
NEW,No match found,711,google_scholar,LungCURE: Benchmarking Multimodal Real-World Clinical Reasoning for Precision Lung Cancer Diagnosis ,,,
NEW,No match found,712,google_scholar,Using AI to Build AI: AIDO. Builder Enables Autonomous Machine Learning Model Building for Biomedici,,,
NEW,No match found,713,google_scholar,Mitigating Batch Effects in Histopathology via Language-Mediated Robust Embedding Generation,,,
NEW,No match found,714,google_scholar,Building an intelligent cardiovascular system platform: Embedding artificial intelligence across all,,,
NEW,No match found,715,google_scholar,The evolution of Alzheimer's target identification: Towards a fusion of artificial and cellular inte,,,
NEW,No match found,716,google_scholar,AI-driven discovery in protein science for immunology and infectious disease research,,,
NEW,No match found,717,google_scholar,Dual-Path Knowledge-Augmented Contrastive Alignment Network for Spatially Resolved Transcriptomics,,,
NEW,No match found,718,google_scholar,Bridging data and discovery: a survey on knowledge graphs in AI for science,,,
NEW,No match found,719,google_scholar,ADAR-GPT: A continually fine-tuned language model for predicting A-to-I RNA editing sites,,,
NEW,No match found,720,google_scholar,"Advancing Cancer Prognosis with Hierarchical Fusion of Genomic, Proteomic and Pathology Imaging Data",,,
NEW,No match found,721,google_scholar,Development and validation of a multimodal AI-agent system for prognosis analysis of bladder urothel,,,
MERGE,Exact title match,159,google_scholar,Aiki-XP: leakage-controlled multimodal prediction of within-species relative protein expression at p,,semantic_scholar,Aiki-XP: leakage-controlled multimodal prediction of within-species relative protein expression at p
NEW,No match found,722,google_scholar,NanoCortex: A Unified Agentic System for Nanopore Sequencing Analysis,,,
NEW,No match found,723,google_scholar,The convergence of AI-driven engineering biology and emerging technologies advancing globally networ,,,
NEW,No match found,724,google_scholar,Applications of artificial intelligence in systemic lupus erythematosus: integrating multi-omics dat,,,
NEW,No match found,725,google_scholar,Immune BioGraphy: A tale of graphical approaches in systems and virtual immunology,,,
NEW,No match found,726,google_scholar,Towards World Models in Biomedical Research,,,
MERGE,Exact title match,7,google_scholar,Network Methods for Diagonal Integration of Unpaired Single-Cell Multi-Omics Data: A Review,,pubmed,Network Methods for Diagonal Integration of Unpaired Single-Cell Multi-Omics Data: A Review.
NEW,No match found,727,google_scholar,"Artificial intelligence‐powered plant phenomics: Progress, challenges, and opportunities",,,
NEW,No match found,728,google_scholar,BOTANIC-0: a series of foundation models for plant genomic data,,,
NEW,No match found,729,google_scholar,EndoGov: A knowledge-governed multi-agent expert system for endometrial cancer risk stratification,,,
NEW,No match found,730,google_scholar,NetMedGPT-A network medicine foundation model for extensive disease mechanism mining and drug repurp,,,
NEW,No match found,731,google_scholar,BioMedArena: An Open-source Toolkit for Building and Evaluating Biomedical Deep Research Agents,,,
NEW,No match found,732,google_scholar,His‐MMDM: Multi‐Domain and Multi‐Omics Translation of Histopathological Images with Diffusion Models,,,
NEW,No match found,733,google_scholar,Multimodal Artificial Intelligence for Precision Critical Care: A Scoping Review,,,
NEW,No match found,734,google_scholar,Preoperative Nodal Metastatic Risk Evaluation in Early Breast Cancer: A Multimodal Deep Learning App,,,
NEW,No match found,735,google_scholar,Computational Pathology in the Era of Emerging Foundation and Agentic AI--International Expert Persp,,,
NEW,No match found,736,google_scholar,A safety-centric perspective on innovation and risk in the use of artificial intelligence in genomic,,,
NEW,No match found,737,google_scholar,CLIP-IT: CLIP-based Pairing of Histology Images with Privileged Textual Information,,,
NEW,No match found,738,google_scholar,MOOZY: A Patient-First Foundation Model for Computational Pathology,,,
MERGE,Exact title match,136,google_scholar,Artificial Intelligence and Deep Learning for Antimicrobial Resistance Prediction: A Scoping Review ,,semantic_scholar,Artificial Intelligence and Deep Learning for Antimicrobial Resistance Prediction: A Scoping Review 
NEW,No match found,739,google_scholar,SpatialDataAgent: Autonomous Spatial Omics Data Curation at Decade Scale,,,
NEW,No match found,740,google_scholar,"Responsible Foundation Models for Healthcare: Risks, Opportunities, and Pathways to Responsibility",,,
NEW,No match found,741,google_scholar,Transcriptomic Models for Immunotherapy Response Prediction Show Limited Cross-cohort Generalisabili,,,
NEW,No match found,742,google_scholar,Harnessing AI to Build Virtual Cells,,,
NEW,No match found,743,google_scholar,Explainable Visual Anomaly Detection,,,
NEW,No match found,744,google_scholar,Pathvq: Reforming computational pathology foundation model for whole slide image analysis via vector,,,
NEW,No match found,745,google_scholar,Early detection of wellness-to-disease transitions in the AI era: Implications for pharmacology and ,,,
NEW,No match found,746,google_scholar,The Role of Artificial Intelligence in Modern Biotechnology: A Comprehensive Review,,,
NEW,No match found,747,google_scholar,Deep Learning-Based Spatial Immunoprofiling of Multiplex Immunofluorescence Images Distinguishes Tub,,,
NEW,No match found,748,google_scholar,"Database resources of the national genomics data center, China national center for bioinformation in",,,
NEW,No match found,749,google_scholar,"Geneformer Parallel Adaptation, Training, and Optimization on MLU290",,,
NEW,No match found,750,google_scholar,Pathway-Structured Privileged Distillation for Deployable Computational Pathology,,,
NEW,No match found,751,google_scholar,Toward Interpretable and Generalizable AI in Regulatory Genomics,,,
NEW,No match found,752,google_scholar,"Deep Research of Deep Research: From Transformer to Agent, From AI to AI for Science",,,
NEW,No match found,753,google_scholar,Computation and deep-learning-driven advances in CRISPR genome editing,,,
NEW,No match found,754,google_scholar,Medical Image Understanding Improves Survival Prediction via Visual Instruction Tuning,,,
NEW,No match found,755,google_scholar,"A Comprehensive Review of Artificial Intelligence for Brain Tumor Analysis: Taxonomy, Robustness, an",,,
NEW,No match found,756,google_scholar,The Cell Ontology in the age of single-cell omics,,,
NEW,No match found,757,google_scholar,"Mapping Open-Source Health AI: A Graph-Analytics Study Across Imaging, EHR, Genomics, and General Cl",,,
NEW,No match found,758,google_scholar,Artificial intelligence and machine learning-driven advancements in gastrointestinal cancer: Paving ,,,
NEW,No match found,759,google_scholar,Learning from Drops: AI-Guided Integration of Liquid Biopsy Features in Cancer Studies,,,
NEW,No match found,760,google_scholar,Artificial intelligence models: transforming early diagnosis and precise treatment of gastrointestin,,,
NEW,No match found,761,google_scholar,AI-driven advances in personalized therapeutic strategies for precision medicine,,,
NEW,No match found,762,google_scholar,Artificial Intelligence and Big Data in Predicting and Managing Obesity-Associated Diabetes,,,
NEW,No match found,763,google_scholar,"Rethinking bioinformatics in liquid–liquid phase separation: data resources, predictive models, and ",,,
NEW,No match found,764,google_scholar,"AI and machine learning in nutrition: the promise, the challenge, and recommendations",,,
NEW,No match found,765,google_scholar,… autoencoders reveal organized biological knowledge but minimal regulatory logic in single-cell fou,,,
NEW,No match found,766,google_scholar,EpiAgent: An Agent-Centric System for Ancient Inscription Restoration,,,
NEW,No match found,767,google_scholar,Let the data speak—single-cell analysis with CellWhisperer,,,
NEW,No match found,768,google_scholar,From Single to Multi-Agent Reasoning: Advancing GeneGPT for Genomics QA,,,
NEW,No match found,769,google_scholar,Evaluating the learnability of single-cell large language models on multiple tasks,,,
NEW,No match found,770,google_scholar,Single-cell exploration in natural language,,,
NEW,No match found,771,google_scholar,Cellwhisperer: Wenn Forscher mit Zellen chatten,,,
NEW,No match found,772,google_scholar,Baseline peripheral blood scRNA-seq AI estimator framework predicts solid-tumor response and adverse,,,
MERGE,Exact title match,263,google_scholar,Benchmarking single-cell foundation models for real-world RNA-seq data integration,,semantic_scholar,Benchmarking single-cell foundation models for real-world RNA-seq data integration
NEW,No match found,773,google_scholar,Inflammation-Linked Aging Signals in Frozen Single-Cell Foundation Models: Donor-Aware Detection and,,,
NEW,No match found,774,google_scholar,Benchmarking gene expression foundation models on bulk RNA-Seq data.,,,
NEW,No match found,775,google_scholar,PERTURBERT: LEARNING GENE CO-VARIATION EM-BEDDINGS FROM PERTURBATION SIGNATURES,,,
NEW,No match found,776,google_scholar,Interpreting Cellular Signatures of Alzheimer's Disease: A Proposed Explainable AI Framework Using S,,,
MERGE,Exact title match,54,google_scholar,Adversarial validation of in silico perturbation profiles for intelligence-associated genes in human,,pubmed,Adversarial validation of in silico perturbation profiles for intelligence-associated genes in human
MERGE,Exact title match,268,google_scholar,Applications of temporal graph learning for predicting the dynamics of biological systems,,semantic_scholar,Applications of temporal graph learning for predicting the dynamics of biological systems
NEW,No match found,777,google_scholar,Genexis: A Custom Hybrid Dual-Encoder Transformer for Predicting Gene-Disease Association,,,
NEW,No match found,778,google_scholar,Additional file 1: Supplementary Information Systematic evaluation of single-cell foundation model i,,,
NEW,No match found,779,google_scholar,Human-scATAC-Corpus: a comprehensive database of scATAC-seq data,,,
NEW,No match found,780,google_scholar,OmicsDefense: The First Unified Framework for Defending Against Backdoor Attacks in Single-cell Foun,,,
NEW,No match found,781,google_scholar,Agentic Framework for Epidemiological Modeling,,,
MERGE,Exact title match,267,google_scholar,Benchmarking Static Gene Regulatory Network Reconstruction and Dynamic Transition Probing in Single-,,semantic_scholar,Benchmarking Static Gene Regulatory Network Reconstruction and Dynamic Transition Probing in Single-
NEW,No match found,782,google_scholar,CLOP-DiT: Structured-metadata-conditioned single-cell latent generation via contrastive language-omi,,,
NEW,No match found,783,google_scholar,SCTGE infers transformer-based graph embeddings to improve cell-cell interaction identification and ,,,
MERGE,Exact title match,261,google_scholar,MINA: linear probes reveal coding-sequence family signal in frozen DNA encoders,,semantic_scholar,MINA: linear probes reveal coding-sequence family signal in frozen DNA encoders
NEW,No match found,784,google_scholar,Adapting a Pre-trained Single-Cell Foundation Model to Spatial Gene Expression Generation from Histo,,,
